fdc_id,name,data_type,protein,fat,carbs,kcal,alcohol,caffeine,fiber,sodium,sugar_added,cholesterol,fat_trans,fat_sat,fat_mono,fat_poly,sugar,density
325113,"Proximates, American cheese, pasteurized process, KRAFT - NFY090HKW",sub_sample_food,,31.0,,,,,,,,,,,,,,
325118,"Proximates, American cheese, pasteurized process, mixed store brand - NFY090HPK",sub_sample_food,,30.6,,,,,,,,,,,,,,
325126,"Proximates, American cheese, pasteurized process, KRAFT - NFY090HK2",sub_sample_food,,30.9,,,,,,,,,,,,,,
325136,"Proximates, American cheese, pasteurized process, LUCERNE  - NFY090HPQ",sub_sample_food,,30.1,,,,,,,,,,,,,,
325147,"Proximates, American cheese, pasteurized process, KRAFT DELI DELUXE - NFY090HMZ",sub_sample_food,,30.7,,,,,,,,,,,,,,
325151,"Proximates, American cheese, pasteurized process, KROGER DELUXE - NFY090HQ4",sub_sample_food,,29.8,,,,,,,,,,,,,,
325168,"Proximates, American cheese, pasteurized process, mixed store brand - NFY090HPY",sub_sample_food,,30.1,,,,,,,,,,,,,,
325198,"Cheese, pasteurized process, American, vitamin D fortified",foundation_food,18.0,30.6,5.27,366.0,,,,1660.0,,98.0,1.15,18.1,7.3,1.09,,
325201,"Grapefruit juice, white, shelf stable - NFY1213V5",sub_sample_food,,0.86,,,,,,,,,,,,,,
325206,"Grapefruit juice, white, shelf stable - NFY1213U4",sub_sample_food,,0.87,,,,,,,,,,,,,,
325211,"Grapefruit juice, white, shelf stable - NFY1213US",sub_sample_food,,0.5,,,,,,,,,,,,,,
325221,"Grapefruit juice, white, shelf stable - NFY1213SW",sub_sample_food,,0.69,,,,,,,,,,,,,,
325227,"Grapefruit juice, white, shelf stable - NFY1213VF",sub_sample_food,,0.83,,,,,,,,,,,,,,
325239,"Grapefruit juice, white, shelf stable - NFY1213SH",sub_sample_food,,0.73,,,,,,,,,,,,,,
325250,"Grapefruit juice, white, shelf stable - NFY1213TH",sub_sample_food,,0.65,,,,,,,,,,,,,,
325255,"Grapefruit juice, white, shelf stable - NFY1213T5",sub_sample_food,,0.43,,,,,,,,,,,,,,
325266,"Grapefruit juice, white, shelf stable - NFY1213UD",sub_sample_food,,0.68,,,,,,,,,,,,,,
325279,"Grapefruit juice, white, shelf stable - NFY1213TQ",sub_sample_food,,0.72,,,,,,,,,,,,,,
325287,"Grapefruit juice, white, canned or bottled, unsweetened",foundation_food,0.55,0.7,7.59,37.0,,,0.2,1.0,,,,,,,,1.0862754792967066
325300,"Peaches, raw, Region 2, n/a, Yes - Proximates,  NF00095B, NF00095Y",sub_sample_food,,0.07,,,,,,,,,,,,,,
325309,"Peaches, raw, Region 4, n/a, Yes - Proximates,  NF0009EH, NF0009F4",sub_sample_food,,0.28,,,,,,,,,,,,,,
325329,"Peaches, raw, Region 1, n/a, Yes - Proximates,  NF00094C; NF000956",sub_sample_food,,0.22,,,,,,,,,,,,,,
325345,"Peaches, raw, Region 3, n/a, Yes - Proximates,",sub_sample_food,,0.18,,,,,,,,,,,,,,
325364,"Peaches, Raw, Pass 2, Region 2, n/a, Yes, Proximates - NFY010BRV",sub_sample_food,,0.51,,,,,,,,,,,,,,
325382,"Peaches, Raw, Pass 2, Region 4, n/a, Yes, Proximates - NFY010BTH",sub_sample_food,,0.35,,,,,,,,,,,,,,
325400,"Peaches, Raw, Pass 2, Region 3, n/a, Yes, Proximates - NFY010BSN",sub_sample_food,,0.16,,,,,,,,,,,,,,
325427,"Peaches, Raw, Pass 2, Region 1, n/a, Yes, Proximates - NFY010BR1",sub_sample_food,,0.38,,,,,,,,,,,,,,
325430,"Peaches, yellow, raw",foundation_food,0.91,0.27,10.1,42.0,,,1.5,13.0,,,,,,,,
325437,Sunflower seeds dry roasted salted,sub_sample_food,,58.3,,,,,,,,,,,,,,
325446,Sunflower seeds dry roasted salted,sub_sample_food,,53.5,,,,,,,,,,,,,,
325456,Sunflower seeds dry roasted salted,sub_sample_food,,58.3,,,,,,,,,,,,,,
325466,Sunflower seeds dry roasted salted,sub_sample_food,,54.3,,,,,,,,,,,,,,
325489,Sunflower seeds dry roasted salted,sub_sample_food,,55.3,,,,,,,,,,,,,,
325511,Sunflower seeds dry roasted salted,sub_sample_food,,56.9,,,,,,,,,,,,,,
325524,"Seeds, sunflower seed kernels, dry roasted, with salt added",foundation_food,21.0,56.1,17.1,612.0,,,10.3,532.0,,,0.297,5.36,33.4,13.0,,0.5367976103917578
325531,"ITALIAN PORK SAUSAGE, STORE/OTHER, COOKED",sub_sample_food,,29.2,,,,,,,,,,,,,,
325539,"ITALIAN PORK SAUSAGE, STORE/OTHER, COOKED",sub_sample_food,,28.4,,,,,,,,,,,,,,
325547,"ITALIAN PORK SAUSAGE, STORE/OTHER, COOKED",sub_sample_food,,19.1,,,,,,,,,,,,,,
325555,"ITALIAN PORK SAUSAGE, KROGER, COOKED",sub_sample_food,,24.3,,,,,,,,,,,,,,
325558,"ITALIAN PORK SAUSAGE, KROGER, COOKED",sub_sample_food,,26.6,,,,,,,,,,,,,,
325565,"ITALIAN PORK SAUSAGE, STORE/OTHER, COOKED",sub_sample_food,,32.2,,,,,,,,,,,,,,
325571,"ITALIAN PORK SAUSAGE, STORE/OTHER, COOKED",sub_sample_food,,28.5,,,,,,,,,,,,,,
325578,"ITALIAN PORK SAUSAGE, JOHNSONVILLE HOT, COOKED",sub_sample_food,,26.8,,,,,,,,,,,,,,
325588,"ITALIAN PORK SAUSAGE, GREAT VALUE, COOKED",sub_sample_food,,28.7,,,,,,,,,,,,,,
325596,"ITALIAN PORK SAUSAGE, GREAT VALUE, COOKED",sub_sample_food,,25.3,,,,,,,,,,,,,,
325604,"ITALIAN PORK SAUSAGE, JOHNSONVILLE MILD, COOKED",sub_sample_food,,25.8,,,,,,,,,,,,,,
325615,"ITALIAN PORK SAUSAGE, JOHNSONVILLE MILD, COOKED",sub_sample_food,,23.7,,,,,,,,,,,,,,
325622,"ITALIAN PORK SAUSAGE, JOHNSONVILLE MILD, COOKED",sub_sample_food,,24.1,,,,,,,,,,,,,,
325631,"ITALIAN PORK SAUSAGE, JOHNSONVILLE MILD, COOKED",sub_sample_food,,28.6,,,,,,,,,,,,,,
325639,"ITALIAN PORK SAUSAGE, JOHNSONVILLE MILD, COOKED",sub_sample_food,,26.6,,,,,,,,,,,,,,
325649,"ITALIAN PORK SAUSAGE, JOHNSONVILLE MILD, COOKED",sub_sample_food,,24.0,,,,,,,,,,,,,,
325657,"ITALIAN PORK SAUSAGE, JOHNSONVILLE MILD, COOKED",sub_sample_food,,24.3,,,,,,,,,,,,,,
325658,"Sausage, Italian, pork, mild, cooked, pan-fried",foundation_food,18.2,26.2,2.15,322.0,,,,766.0,,80.0,0.1,9.15,11.6,4.96,,
325722,"Proximates, White bread, store brand, FOOD WORLD SANDWICH BREAD (AL1) - NFY0907IT",sub_sample_food,,2.9,,,,,,,,,,,,,,
325729,"Proximates, White bread, store brand, AMERICAS CHOICE LARGE WHITE (NY1) - NFY0907II",sub_sample_food,,2.4,,,,,,,,,,,,,,
325736,"Proximates, White bread, store brand, SUNNYSIDE FARMS BREAD (CA2) - NFY0907JF",sub_sample_food,,4.3,,,,,,,,,,,,,,
325743,"Proximates, White bread, store brand, SAFEWAY PREMIUM WHITE (CA1) - NFY0907J4",sub_sample_food,,3.3,,,,,,,,,,,,,,
325750,"Proximates, White bread, store brand, KROGER BREAD (IN1) - NFY0907I7",sub_sample_food,,2.3,,,,,,,,,,,,,,
325757,"Proximates, White bread, store brand, LOWES FOOD STORE (NC1) - NFY0907JQ",sub_sample_food,,3.2,,,,,,,,,,,,,,
325764,"Proximates, White bread, store brand, SHOP RITE ROUND TOP WHITE (CT1) - NFY0907KC",sub_sample_food,,2.6,,,,,,,,,,,,,,
325771,"Proximates, White bread, store brand, KROGER BREAD (MI1) - NFY0907L9",sub_sample_food,,3.2,,,,,,,,,,,,,,
325778,"Proximates, White bread, store brand, PUBLIX BREAD (FL1) - NFY0907KN",sub_sample_food,,3.3,,,,,,,,,,,,,,
325785,"Proximates, White bread, store brand, GREAT VALUE WHITE (OK1) - NFY0907LK",sub_sample_food,,3.4,,,,,,,,,,,,,,
325794,"Proximates, White bread, store brand, SAFEWAY PREMIUM WHITE (CO1) - NFY0907K1",sub_sample_food,,3.1,,,,,,,,,,,,,,
325809,"Proximates, White bread, PEPPERIDGE FARMS (FL1,MO1) - NFY0907NU",sub_sample_food,,5.2,,,,,,,,,,,,,,
325822,"Proximates, White bread, PEPPERIDGE FARMS (CO1,CT1) - NFY0907N6",sub_sample_food,,5.4,,,,,,,,,,,,,,
325839,"Proximates, White bread, PEPPERIDGE FARMS (NC1,NY1,MI1) - NFY0907OU",sub_sample_food,,5.3,,,,,,,,,,,,,,
325853,"Proximates, White bread, SARA LEE SOFT AND SMOOTH CLASSIC WHOLE (IN1,MO1) - NFY0907PE",sub_sample_food,,4.0,,,,,,,,,,,,,,
325868,"Proximates, White bread, SARA LEE SOFT AND SMOOTH CLASSIC WHOLE (AL1,CA1) - NFY0907PY",sub_sample_food,,3.6,,,,,,,,,,,,,,
325871,"Bread, white, commercially prepared",foundation_food,9.43,3.59,49.2,270.0,,,2.3,477.0,,,0.035,0.821,0.717,1.87,,
325878,"TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE",sub_sample_food,,10.4,,,,,,,,,,,,,,
325887,"TURKEY BREAKFAST SAUSAGE, HILLSHIRE SMOKED",sub_sample_food,,9.37,,,,,,,,,,,,,,
325902,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",sub_sample_food,,11.2,,,,,,,,,,,,,,
325909,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",sub_sample_food,,10.8,,,,,,,,,,,,,,
325919,"TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE",sub_sample_food,,9.56,,,,,,,,,,,,,,
325928,"TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE WHITE",sub_sample_food,,9.85,,,,,,,,,,,,,,
325939,"TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD",sub_sample_food,,9.72,,,,,,,,,,,,,,
325954,"TURKEY BREAKFAST SAUSAGE, HONEYSUCKLE FRESH",sub_sample_food,,11.2,,,,,,,,,,,,,,
325963,"TURKEY BREAKFAST SAUSAGE, BUTTERBALL",sub_sample_food,,11.9,,,,,,,,,,,,,,
325979,"TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD",sub_sample_food,,9.92,,,,,,,,,,,,,,
325990,"TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD",sub_sample_food,,9.79,,,,,,,,,,,,,,
325992,"Sausage, turkey, breakfast links, mild, raw",foundation_food,16.7,10.4,0.93,169.0,,,,599.0,,78.0,0.104,2.53,3.07,3.15,,
325997,"Proximates, Cheese, swiss, slices (FL) - 18c-16-04-Prox",sub_sample_food,,31.0,,,,,,,,,,,,,,
326003,"Proximates, Cheese, swiss, slices (MI, OK) - 18c-16-06-Prox",sub_sample_food,,31.4,,,,,,,,,,,,,,
326009,"Proximates, Cheese, swiss, slices (AL, CA1) - 18c-16-02-Prox",sub_sample_food,,30.9,,,,,,,,,,,,,,
326015,"Cholesterol, Cheese, swiss, slices (CO, CT) - 18c-16-05-Chol",sub_sample_food,,30.4,,,,,,,,94.0,,,,,,
326019,"Proximates, Cheese, swiss, slices (CO, CT) - 18c-16-05-Prox",sub_sample_food,,31.3,,,,,,,,,,,,,,
326029,"Proximates, Cheese, swiss, slices (NY, NC) - 18c-17-06-Prox",sub_sample_food,,30.7,,,,,,,,,,,,,,
326036,"Cholesterol, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Chol",sub_sample_food,,30.7,,,,,,,,93.0,,,,,,
326042,"Proximates, Cheese, swiss, slices (CA2, NC) - 18c-16-03-Prox",sub_sample_food,,31.3,,,,,,,,,,,,,,
326056,"Proximates, Cheese, swiss, slices (AL, CA1) - 18c-17-02-Prox",sub_sample_food,,30.3,,,,,,,,,,,,,,
326063,"Cholesterol, Cheese, swiss, slices (IN, NY) - 18c-16-01-Chol",sub_sample_food,,30.2,,,,,,,,91.0,,,,,,
326068,"Proximates, Cheese, swiss, slices (IN, NY) - 18c-16-01-Prox",sub_sample_food,,30.5,,,,,,,,,,,,,,
326081,"Proximates, Cheese, swiss, slices (CT, OK) - 18c-17-04-Prox",sub_sample_food,,32.1,,,,,,,,,,,,,,
326088,"Cholesterol, Cheese, swiss, slices (IN, MI) - 18c-17-01-Chol",sub_sample_food,,29.4,,,,,,,,90.0,,,,,,
326093,"Proximates, Cheese, swiss, slices (IN, MI) - 18c-17-01-Prox",sub_sample_food,,29.9,,,,,,,,,,,,,,
326103,"Cholesterol, Cheese, swiss, slices (FL, MO) - 18c-17-05-Chol",sub_sample_food,,31.1,,,,,,,,96.0,,,,,,
326107,"Proximates, Cheese, swiss, slices (FL, MO) - 18c-17-05-Prox",sub_sample_food,,32.0,,,,,,,,,,,,,,
326120,"Cholesterol, Cheese, swiss, slices (CA2, CO) - 18c-17-03-Chol",sub_sample_food,,31.7,,,,,,,,96.0,,,,,,
326126,"Proximates, Cheese, swiss, slices (CA2, CO) - 18c-17-03-Prox",sub_sample_food,,32.2,,,,,,,,,,,,,,
326135,"Cheese, swiss",foundation_food,27.0,31.0,1.44,393.0,,,,185.0,,93.0,0.993,18.2,7.26,1.14,,
326139,Kale - NFY1214RQ,sub_sample_food,,1.3,,,,,,,,,,,,,,
326144,Kale - NFY1214T3,sub_sample_food,,1.34,,,,,,,,,,,,,,
326149,Kale - NFY1214SF,sub_sample_food,,0.91,,,,,,,,,,,,,,
326154,Kale - NFY1214SR,sub_sample_food,,1.25,,,,,,,,,,,,,,
326168,Kale - NFY1214S2,sub_sample_food,,1.27,,,,,,,,,,,,,,
326183,Kale - NFY1214RD,sub_sample_food,,1.19,,,,,,,,,,,,,,
326196,"Kale, frozen, cooked, boiled, drained, without salt",foundation_food,2.94,1.21,5.3,36.0,,,,16.0,,,,,,,,
326210,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913SR",sub_sample_food,,0.25,,,,,,,,,,,,,,
326230,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913VW",sub_sample_food,,0.26,,,,,,,,,,,,,,
326249,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913WD",sub_sample_food,,1.16,,,,,,,,,,,,,,
326251,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913WG",sub_sample_food,,0.24,,,,,,,,,,,,,,
326263,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913X5",sub_sample_food,,0.48,,,,,,,,,,,,,,
326277,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913Z7",sub_sample_food,,0.29,,,,,,,,,,,,,,
326298,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913T8",sub_sample_food,,1.08,,,,,,,,,,,,,,
326300,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913TB",sub_sample_food,,0.17,,,,,,,,,,,,,,
326312,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913U0",sub_sample_food,,0.42,,,,,,,,,,,,,,
326327,"Carrots, whole, unprepared - Proximates - NF99143A",sub_sample_food,,0.35,,,,,,,,,,,,,,
326348,"Carrots, whole, unprepared - Proximates - NF99146P",sub_sample_food,,0.3,,,,,,,,,,,,,,
326372,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913QG",sub_sample_food,,0.92,,,,,,,,,,,,,,
326375,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913QM",sub_sample_food,,0.27,,,,,,,,,,,,,,
326377,"Carrots, sliced or crinkle cut, frozen, unprepared - Proximates - NF9913QP",sub_sample_food,,0.46,,,,,,,,,,,,,,
326393,"Carrots, whole, unprepared - Proximates - NF9914EH",sub_sample_food,,0.37,,,,,,,,,,,,,,
326412,"Carrots, whole, unprepared - Proximates - NF99143S",sub_sample_food,,1.38,,,,,,,,,,,,,,
326414,"Carrots, whole, unprepared - Proximates - NF99143U",sub_sample_food,,0.38,,,,,,,,,,,,,,
326440,"Carrots, whole, unprepared - Proximates - NF99140C",sub_sample_food,,1.51,,,,,,,,,,,,,,
326442,"Carrots, whole, unprepared - Proximates - NF99140F",sub_sample_food,,0.4,,,,,,,,,,,,,,
326454,"Carrots, whole, unprepared - Proximates - NF991414",sub_sample_food,,0.41,,,,,,,,,,,,,,
326458,"Carrots, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",foundation_food,0.81,0.47,7.92,37.0,,,3.2,66.0,,,,0.0,0.0,0.163,,
326465,"Proximates, Mustard, yellow, FRENCHS CLASSIC (CA2,NC) - NFY120HZ4",sub_sample_food,,3.57,,,,,,,,,,,,,,
326472,"Proximates, Mustard, yellow, FRENCHS CLASSIC (FL,MO) - NFY120HZT",sub_sample_food,,3.7,,,,,,,,,,,,,,
326479,"Proximates, Mustard, yellow, FRENCHS CLASSIC (IN,NY) - NFY120HY9",sub_sample_food,,3.24,,,,,,,,,,,,,,
326486,"Proximates, Mustard, yellow, store brand, AMERICAS CHOICE YELLOW MUSTARD & SHOP RITE YELLOW MUSTARD (NY,CT1) - NFY120I0M",sub_sample_food,,3.22,,,,,,,,,,,,,,
326493,"Proximates, Mustard, yellow, store brand, MY ESSENTIALS YELLOW MUSTARD & SUNNY SELECT YELLOW MUSTARD (NC1,CA2) - NFY120I1D",sub_sample_food,,2.91,,,,,,,,,,,,,,
326505,"Proximates, Mustard, yellow, FRENCHS CLASSIC (CO,CT) - NFY120HZG",sub_sample_food,,2.67,,,,,,,,,,,,,,
326520,"Proximates, Mustard, yellow, FRENCHS CLASSIC (MI,OK) - NFY120I04",sub_sample_food,,3.58,,,,,,,,,,,,,,
326536,"Proximates, Mustard, yellow, store brand, HY VEE YELLOW MUSTARD & PUBLIX YELLOW MUSTARD (MO1,FL) - NFY120I1X",sub_sample_food,,3.16,,,,,,,,,,,,,,
326549,"Proximates, Mustard, yellow, FRENCHS CLASSIC (AL,CA1) - NFY120HYM",sub_sample_food,,3.38,,,,,,,,,,,,,,
326567,"Proximates, Mustard, yellow, store brand, SAFEWAY & SAFEWAY (CA1,CO1) - NFY120I1M",sub_sample_food,,3.11,,,,,,,,,,,,,,
326582,"Proximates, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I0W",sub_sample_food,,2.8,,,,,,,,,,,,,,
326600,"Proximates, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I26",sub_sample_food,,3.25,,,,,,,,,,,,,,
326623,"Mustard, Yellow, Prepared, French's Classic Yellow Mustard, Proximates - NFY0210KB",sub_sample_food,,3.97,,,,,,,,,,,,,,
326654,"Mustard, Yellow, Prepared, Store Brand, Proximates - NFY0210ME",sub_sample_food,,4.11,,,,,,,,,,,,,,
326685,"Mustard, Yellow, Prepared, Store Brand, Proximates - NFY0210NF",sub_sample_food,,3.96,,,,,,,,,,,,,,
326698,"Mustard, prepared, yellow",foundation_food,4.25,3.38,5.3,61.0,,,4.3,1100.0,,,0.01,0.252,2.59,0.903,,1.1348831369306058
326708,"Mission Figs, Dried, Region 3, n/a, Yes, Proximates  - NF",sub_sample_food,,0.59,,,,,,,,,,,,,,
326733,"Mission Figs, Dried, Region 2, n/a, Yes, Proximates  - NF",sub_sample_food,,0.7,,,,,,,,,,,,,,
326765,"Figs, Dried, Pass 2, Region 1, n/a, No, Proximates - NFY010CDB",sub_sample_food,,1.35,,,,,,,,,,,,,,
326779,"Figs, Dried, Pass 2, Region 1, n/a, No, Proximates - NFY010CE6",sub_sample_food,,1.21,,,,,,,,,,,,,,
326789,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Proximates - NFY010CEH",sub_sample_food,,1.1,,,,,,,,,,,,,,
326802,"Figs, Dried, Pass 2, Region 2, n/a, Yes, Proximates - NFY010CFB",sub_sample_food,,1.12,,,,,,,,,,,,,,
326826,"Mission Figs, Dried, Region 4, n/a, No, Proximates  - NFY",sub_sample_food,,0.69,,,,,,,,,,,,,,
326837,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Proximates - NFY010CGO",sub_sample_food,,1.07,,,,,,,,,,,,,,
326850,"Figs, Dried, Pass 2, Region 4, n/a, Yes, Proximates - NFY010CHH",sub_sample_food,,1.19,,,,,,,,,,,,,,
326863,"Figs, Dried, Pass 2, Region 3, n/a, Yes, Proximates - NFY010CFL",sub_sample_food,,1.57,,,,,,,,,,,,,,
326876,"Figs, Dried, Pass 2, Region 3, n/a, Yes, Proximates - NFY010CGE",sub_sample_food,,1.04,,,,,,,,,,,,,,
326889,"Mission Figs, Dried, Region 1, n/a, No, Proximates  - NFY",sub_sample_food,,0.59,,,,,,,,,,,,,,
326905,"Figs, dried, uncooked",foundation_food,3.3,0.92,63.9,249.0,,,9.8,10.0,,,,,,,,0.629786172821826
326910,"Kiwi, Pass 2, Region 2, n/a, Yes, Proximates - NFY010BYV",sub_sample_food,,1.09,,,,,,,,,,,,,,
326935,"Kiwi, Region 4, n/a, Yes, Proximates  - NFY0100U2",sub_sample_food,,0.4,,,,,,,,,,,,,,
326957,"Kiwi, Region 2, n/a, Yes, Proximates  - NFY0100S6",sub_sample_food,,0.34,,,,,,,,,,,,,,
326971,"Kiwi, Pass 2, Region 1, n/a, Yes, Proximates - NFY010BY1",sub_sample_food,,0.9,,,,,,,,,,,,,,
326982,"Kiwi, Region 3, n/a, Yes, Proximates  - NFY0100T4",sub_sample_food,,0.11,,,,,,,,,,,,,,
327010,"Kiwi, Region 1, n/a, Yes, Proximates  - NFY0100RA",sub_sample_food,,0.27,,,,,,,,,,,,,,
327023,"Kiwi, Pass 2, Region 3, n/a, Yes, Proximates - NFY010BZD",sub_sample_food,,0.19,,,,,,,,,,,,,,
327033,"Kiwi, Pass 2, Region 4, n/a, Yes, Proximates - NFY010BZU",sub_sample_food,,0.25,,,,,,,,,,,,,,
327046,"Kiwifruit, green, raw",foundation_food,1.06,0.44,14.0,58.0,,,3.0,5.0,,,,,,,,
327069,"Cantaloupe, raw, Region 3, n/a, Yes - Proximates,  NF0009H6, NF0009I0",sub_sample_food,,0.18,,,,,,,,,,,,,,
327089,"Cantaloupe, raw, Region 1, n/a, Yes - Proximates,  NF000980, NF00098U",sub_sample_food,,0.18,,,,,,,,,,,,,,
327093,"Cantaloupe, raw, Region 1, n/a, Yes - Fiber,  NF000987",sub_sample_food,,0.18,,,,,,,,,,,,,,
327109,"Cantaloupe, raw, Region 4, n/a, Yes - Proximates,  NF0009I5, NF0009IS",sub_sample_food,,0.23,,,,,,,,,,,,,,
327130,"Cantaloupe, Raw, Pass 2, Region 4, n/a, Yes, Proximates - NFY010CYB",sub_sample_food,,0.32,,,,,,,,,,,,,,
327148,"Cantaloupe, Raw, Pass 2, Region 2, n/a, Yes, Proximates - NFY010DA7",sub_sample_food,,0.25,,,,,,,,,,,,,,
327177,"Cantaloupe, Raw, Pass 2, Region 3, n/a, Yes, Proximates - NFY010DAX",sub_sample_food,,0.01,,,,,,,,,,,,,,
327184,"Cantaloupe, Raw, Pass 2, Region 1, n/a, Yes, Proximates - NFY010CXG",sub_sample_food,,0.14,,,,,,,,,,,,,,
327198,"Melons, cantaloupe, raw",foundation_food,0.82,0.18,8.16,34.0,,,0.8,30.0,,,,,,,,
327203,"Nectarines, Raw, Pass 2, Region 2, n/a, Yes, Proximates - NFY010BV5",sub_sample_food,,0.7,,,,,,,,,,,,,,
327226,"Nectarines, fresh, Region 2, n/a, Yes - Proximates, NF0008MO",sub_sample_food,,0.13,,,,,,,,,,,,,,
327247,"Nectarines, fresh, Region 4, n/a, Yes - Proximates, NF0008OC",sub_sample_food,,0.17,,,,,,,,,,,,,,
327268,"Nectarines, Raw, Pass 2, Region 1, n/a, Yes, Proximates - NFY010BU9",sub_sample_food,,0.43,,,,,,,,,,,,,,
327289,"Nectarines, fresh, Region 3, n/a, Yes - Proximates, NF0008NF",sub_sample_food,,0.23,,,,,,,,,,,,,,
327302,"Nectarines, Raw, Pass 2, Region 3, n/a, Yes, Proximates - NFY010BVY",sub_sample_food,,0.39,,,,,,,,,,,,,,
327321,"Nectarines, Raw, Pass 2, Region 4, n/a, Yes, Proximates - NFY010BWR",sub_sample_food,,0.01,,,,,,,,,,,,,,
327347,"Nectarines, fresh, Region 1, n/a, Yes - Proximates, NF0008LR",sub_sample_food,,0.13,,,,,,,,,,,,,,
327357,"Nectarines, raw",foundation_food,1.06,0.28,9.18,39.0,,,1.5,13.0,,,,0.0,0.0,0.0,,
327362,"Oranges, Navel, Pass 2, Region 2, n/a, Yes - Proximates, NFY01074V",sub_sample_food,,0.31,,,,,,,,,,,,,,
327378,"Oranges, Navel, Pass 2, Region 4, n/a, Yes - Proximates, NFY01076C",sub_sample_food,,0.24,,,,,,,,,,,,,,
327403,"Oranges, Navel, Pass 2, Region 3, n/a, Yes - Proximates, NFY01075M",sub_sample_food,,0.05,,,,,,,,,,,,,,
327414,"Oranges, Navel, Raw, Region 1, n/a, Yes, Proximates - NFY0103ZP",sub_sample_food,,0.07,,,,,,,,,,,,,,
327426,"Oranges, Navel, Raw, Region 1, n/a, Yes, Proximates - NFY01040J",sub_sample_food,,0.19,,,,,,,,,,,,,,
327432,"Oranges, Navel, Raw, Region 2, n/a, Yes, Proximates - NFY01040Q",sub_sample_food,,0.07,,,,,,,,,,,,,,
327446,"Oranges, Navel, Raw, Region 2, n/a, Yes, Proximates - NFY01041J",sub_sample_food,,0.07,,,,,,,,,,,,,,
327454,"Oranges, Navel, Raw, Region 4, n/a, Yes, Proximates - NFY01043D",sub_sample_food,,0.07,,,,,,,,,,,,,,
327457,"Oranges, Navel, Raw, Region 4, n/a, Yes, Proximates - NFY01042O",sub_sample_food,,0.07,,,,,,,,,,,,,,
327470,"Oranges, Navel, Raw, Region 3, n/a, Yes, Proximates - NFY01041O",sub_sample_food,,0.17,,,,,,,,,,,,,,
327484,"Oranges, Navel, Raw, Region 3, n/a, Yes, Proximates - NFY01042H",sub_sample_food,,0.2,,,,,,,,,,,,,,
327489,"Oranges, Navel, Pass 2, Region 1, n/a, Yes - Proximates, NFY010743",sub_sample_food,,0.12,,,,,,,,,,,,,,
327501,"Oranges, raw, navels (Includes foods for USDA's Food Distribution Program)",foundation_food,0.91,0.15,11.8,47.0,,,2.0,9.0,,,,,,,,
327511,"Strawberries, Fresh, Pass 2, Region 2, n/a, Yes - Proximates, NFY010906",sub_sample_food,,0.25,,,,,,,,,,,,,,
327541,"Strawberries, fresh, Region 4, n/a, Yes - Proximates, NF0008L0",sub_sample_food,,0.22,,,,,,,,,,,,,,
327569,"Strawberries, fresh, Region 3, n/a, Yes - Proximates, NF0008K3",sub_sample_food,,0.25,,,,,,,,,,,,,,
327589,"Strawberries, fresh, Region 2, n/a, Yes - Proximates, NF0008JC",sub_sample_food,,0.13,,,,,,,,,,,,,,
327612,"Strawberries, Fresh, Pass 2, Region 1, n/a, Yes - Proximates, NFY0108ZB",sub_sample_food,,0.32,,,,,,,,,,,,,,
327643,"Strawberries, fresh, Region 1, n/a, Yes - Proximates, NF0008IF",sub_sample_food,,0.31,,,,,,,,,,,,,,
327659,"Strawberries, Fresh, Pass 2, Region 4, n/a, Yes - Proximates, NFY01091W",sub_sample_food,,0.26,,,,,,,,,,,,,,
327697,"Strawberries, Fresh, Pass 2, Region 3, n/a, Yes - Proximates, NFY010911",sub_sample_food,,0.01,,,,,,,,,,,,,,
327699,"Strawberries, raw",foundation_food,0.64,0.22,7.63,31.0,,,1.8,10.0,,,,0.0,0.0,0.0,,
